Fuente;Mensaje;Etiqueta;Descripcion
BLOG;UNA MUJER CON ENAMORADO NO NECESITA AMIGOS! LOS BORRAS A TODOS DEL FACEBOOK AHORITA!                                                                                                                ;2;CELOS
BLOG;VAN A IR HOMBRES Y MUJERES? Y SI MEJOR NO VAS? ES QUE VAN A IR HOMBRES;2;CELOS
BLOG;VOY A IR A RECOGERTE A LA PUERTA DE TU TRABAJO PARA QUE NO TE ACOMPAÑE NADIE MAS!;2;CELOS
VIDEO;Y A QUE HORA VAN A VOLVER? Y POR QUÉ TAN TARDE? NO NO NO VAS MUY TARDE Y ENCIMA VAN CON HOMBRES LUEGO EMPIEZAN QUE PARA ACOMPAÑARTE Y NO NO QUIERO ROMPERLES LA CARA!;2;CELOS
BLOG;Y AHORA POR QUIÉN ME CAMBIASTE?? YA LO VEIA VENIR! LO PREFIERES A EL NO? ME TRAICIONASTE!! NO LO NIEGUES!!!;2;CELOS
BLOG;Y COMO SÉ QUE ESTÁS ES TU CASA? A VER MANDAME FOTO! NO NO AHORA EN LA SALA Y OTRA EN LA AZOTEA! APURATE O VOY;2;CELOS
TWEET;Y CON QUIEN HABLAS TANTO RATO EN MESSENGER AH? HACE RATO QUE TE ESCRIBO Y NO ME CONTESTAS PERO SALES EN LINEA!!;2;CELOS
VIDEO;Y CON QUIENES VAS A IR? COMO SE LLAMAN? NO ME DIJISTE QUE ÉL IRÍA NO LUCÍA NO QUIERO QUE VAYAS! ESE PATA SIEMPRE TE ESTÁ PERSIGUIENDO;2;CELOS
BLOG;y es quien era ah? Por que tenia que venir hasta aca? No tienes amigas mujeres?;2;CELOS
VIDEO;y ese man que se cree para venir a buscarte? Tu tienes flaco que te quede claro eso!! No me puedes andar provocando!;2;CELOS
BLOG;Y por que andas con tantos hombres? Que son tus fans? O tu plan b? tu tienes a otro;2;CELOS
BLOG;y por qué ese huevón siempre tiene que estar escribiéndote? Acaso no tiene una novia a la que contarle sus cosas? Por eso cree que puede tomar la mia?;2;CELOS
VIDEO;Y POR QUÉ ESTABAN CAMINANDO TAN PEGADITOS CON ESE CARLITOS AH? YA SOY CORNUDO O QUE? TU TIENES FLACO ADRIANA DATE A RESPETAR!!!;2;CELOS
VIDEO;Y POR QUÉ LE DISTE LIKE A LA FOTO DE ESTE BABOSO AH? NO NO LE PUEDES DAR LIKE A LA FOTO DE NINGUN HOMBRE! SI QUIERES DAR LIKE AHÍ ESTAN MIS FOTOS!;2;CELOS
VIDEO;Y POR QUÉ LE TENIAS QUE DAR ME ENCANTA A LA FOTO DE ESE IDIOTA AH? YO SUBI UNA FOTO HACE RATO Y NI HAZ REACCIONADO! LO PREFIERES A EL TE PARECE MAS GUAPO??;2;CELOS
VIDEO;Y POR QUÉ LE TIENE QUE ANDAR DANDO ME GUSTA A TUS FOTOS? NO AH NO VOY A AGUANTAR IDIOTECES! LO BLOQUEAS Y PUNTO!!;2;CELOS
VIDEO;Y POR QUÉ LE TIENEN QUE DAR ME ENCORAZONA A TU FOTO AH? TU ERES MI ENAMORADA! NO TIENEN POR QUÉ ESTAR TRAS DE TI! O TE GUSTA QUE TE PERSIGAN ACASO?;2;CELOS
VIDEO;Y POR QUÉ ME DEJAS EN VISTO? QUÉ COSA ES MÁS IMPORTANTE QUE CONTESTARME? QUIÉN TE ESTÁ DISTRAYENDO?? SOY TU ENAMORADO TU ME AMAS! POR QUÉ ME DEJAS DE LADO??;2;CELOS
VIDEO;Y POR QUÉ ME TENIAS QUE DEJAR EN VISTO A MI! YO SOY TU ENAMORADO!! AL RESTO ES QUE DEBERÍAS DEJAR EN VISTO PARA CONTESTARME A MI!!!;2;CELOS
VIDEO;Y POR QUÉ ME TIENES QUE DEJAR EN VISTO A MI AH? YO SOY TU ENAMORADO! DEJAS A QUIEN SEA Y ME CONTESTAS ENTIENDES? TE IMPORTAN MAS ELLOS QUE YO??;2;CELOS
VIDEO;Y POR QUÉ NO ESTOY EN TU FOTO DE PERFIL? QUIERES ESCONDERME? QUIERES QUE CREAN QUE ESTÁS SOLTERA??;2;CELOS
BLOG;Y POR QUE NO ME LLAMAS CUANDO LLEGAS? NO TE VUELVAS A OLVIDAR PORQUE ME PREOCUPO UN MONTÓN!;2;CELOS
VIDEO;y por qué no me presentaste a tus amigos? O no quieres que sepan que tienes flaco? Quieres estar con alguno de ellos? Con todos? ;2;CELOS
VIDEO;Y POR QUÉ NO PONES EN TU PERFIL UNA FOTO DONDE ESTEMOS LOS DOS? PARA QUE VEAN QUE NO ESTÁS SOLTERA! O QUIERES QUE PIENSEN QUE ESTÁS DISPONIBLE? ES ESO?;2;CELOS
VIDEO;Y POR QUÉ QUITASTE NUESTRA FOTO DE WSP? PON UNA DONDE ESTEMOS LOS DOS PARA QUE VEAN QUE TIENES ENAMORADO Y NO TE ESTEN FASTIDIANDO!;2;CELOS
BLOG;Y POR QUÉ SE LES HIZO TAN TARDE? CON QUIENES SE ENCONTRARON? CON TU EX? SIEMPRE TE ESTÁ RONDANDO! ES OBVIO QUE QUIERE QUE VUELVAN!;2;CELOS
VIDEO;Y POR QUÉ SUBES FOTOS SIN MI? NO QUIERES QUE SEPAN QUE ESTAS CONMIGO? TIENES ALGÚN AMANTE SEGURO! CONFIESA!;2;CELOS
VIDEO;Y POR QUÉ SUBISTE ESA FOTO TAN PROVOCATIVA??? VAN A ESTAR VIENDOLA ESOS  WEONES QUE TIENES AGREGADOS EN INTSGRAM!!! QUITALA! NO TE ESTOY PREGUNTANDO! QUITALA YA NO QUIERO QUE LA TENGAS!!;2;CELOS
BLOG;Y POR QUÉ TE TIENE QUE CONTAR SUS COSAS A TI? TU TIENES ENAMORADO! Y SE MOLESTA SI TE VE AHÍ DE SECRETITOS CON TU AMIGUITO! TE ALEJAS DE EL!;2;CELOS
VIDEO;y por que te tiene que estr acompalando al paradero ese amiguito tuyo? Que no sabe que tienes enamorado?;2;CELOS
VIDEO;Y POR QUÉ TE TIENEN QUE ESTAR DANDO ME ENCANTA EN TUS FOTOS AH? NO SABEN QUE ESTÁS CONMIGO? POR QUÉ NO TE DAS A RESPETAR? BORRALOS AHORA MISMO!;2;CELOS
VIDEO;Y POR QUÉ TE TIENEN QUE ESTAR ENVIANDO MENSAJITOS TODO EL DÍA ESOS AMIGOS TUYOS? NO SABEN QUE TIENES FLACO O QUE? O TIENES ALGO CON ALGUNO DE ELLOS?? ;2;CELOS
VIDEO;Y POR QUÉ TE TIENES QUE VESTIR TAN PROVOCATIVA CUANDO VAS A LA UNIVERSIDAD AH?? QUIERES ATRAER MIRADAS? YO SOY TU ENAMORADO! NO VUELVES A SALIR ASI!;2;CELOS
VIDEO;Y POR QUÉ TENIAS QUE DARLE ME ENCANTA A LA FOTO DE TU PRIMO! NO ME IMPORTA QUE SEA TU PRIMO ES HOMBRE!!! A NADIE LE PUEDES DAR ME ENCANTA ENTIENDES? SOLO A MI!;2;CELOS
VIDEO;y por qué tienen que salir con tus compañeros de universidad?? No pueden hablar en clase? No no quiero que vayas con ellos mejor salimos nosotros solos!;2;CELOS
VIDEO;Y POR QUÉ TIENES QUE PONERTE UNA MINIFALDA PARA SALIR CON TUS AMIGAS? NO NO TE CAMBIAS! MANDAME FOTO ASI NO VAS A SALIR SALLY NO ME DES LA CONTRA APURA!;2;CELOS
VIDEO ;Y POR QUÉ TIENES QUE SUBIR ESAS FOTOS AL FACEBOOK? NO NO LUEGO 50 HUEVONES LE DAN ME ENCANTA Y YO QUEDO COMO CORNUDO!!!;2;CELOS
BLOG;Y por que tienes tantos amigos hombres? Que quieren de ti? Por que los dejas fastidiarte tanto? Te gusta no? Te gusta su atencion!;2;CELOS
VIDEO;Y POR QUÉ TODAVÍA TIENES AGREGADO A TU EX? ME DIJISTE QUE LO HABÍAS ELIMINADO! ENCIMA EL OTRO DÍA LE DIO LIKE A TU FOTO!!! YA TE DIJO PARA VOLVER O TODAVIA?;2;CELOS
BLOG;Y PORQUE TE TIENE QUE SALUDAR DE BESO EL AMIGUITO ESE? SI LO VEO DE NUEVO NO RESPONDO!;2;CELOS
PÁGINA WEB DE APOYO PSICOLÓGICO;Y quien era ese con quien te reías tanto? Me crees idiota? Seguro estás con él qué me estás ocultando?;2;CELOS
BLOG;Y quién es ese que le da like a todas tus fotos? QUE NO SABE QUE TIENES MARIDO?;2;CELOS
BLOG;Y QUIEN LE DIJO A ESE AMIGUITO TUYO QUE TE PUEDE SALUDAR DE BESO? DATE A RESPETAR! NINGÚN HOMBRE SE TE DEBE ACERCAR!!;2;CELOS
BLOG;Y QUIEN LE DIJO A TU PRIMO QUE PODÍA BAILAR CONTIGO?;2;CELOS
VIDEO;Y QUIENES VAN A IR? VAN A IR HOMBRES? AH ENTONCES TE ACOMPAÑO NO NO ES MOLESTIA YA ESTOY EN CAMINO PARA ALLA! VOY A IR A CUIDARTE JACKY! NO SOY CELOSO SOLO INTENTO CUIDARTE!!;2;CELOS
BLOG;Y SI CAMBIAMOS DE CLAVES DE FACEBOOK? TE DOY LA MIA ME DAS LA TUYA Y ASI PODEMOS CONOCERNOS MEJOR YO NO TENGO NADA QUE ESCONDER TU SÍ?;2;CELOS
BLOG;y si mejor renuncias y te quedas en la casa a cocinar? Asi no verias a ninguno de tus compañeros! ESOS QUE TANTO SE TE PEGAN!;2;CELOS
BLOG;y tu con quien estás hablando tan tarde? Es que tienes a otro? Ah? Por qué te has puesto nerviosa?;2;CELOS
BLOG;YA LLEVAS 10 MIN EN EL BAÑO ESTAS HABLANDO CON ALGUIEN POR EL CELULAR? PORTATE BIEN QUE NO QUIERO QUE PELEEMOS!;2;CELOS
BLOG;Yo confío en usted pero en sus amigas no. Seguro son unas REGALADAS Y QUIEREN QUE TAMBIEN TENGAS VARIOS MARIDOS! AHORA SOY CELOSO POR CUIDARTE??;2;CELOS
BLOG;Yo conozco a los hombres y sus intenciones. No quiere ser tu amigo te quiere cachar;2;CELOS
VIDEO;YO LOS VI HABLANDO EN SECRETO! QUÉ TIENES CON ÉL?? ES TU AMANTE? VAS A DEJARME POR EL?;2;CELOS
VIDEO;YO MISMO LOS VI RIENDOSE JUNTITOS NO ME ESTOY IMAGINANDO NADA!! NO TE DAS CUENTA QUE NOS QUIERE SEPARAR? QUIERE QUEDARSE CONTIGO! NO SE LO PERMITAS!!;2;CELOS
VIDEO;YO NO ESTOY IMAGINANDO NADA! TE VI DE RISITAS CON EL VECINO ESE ATRASADOR! SI TE VUELVO A VER CON EL ME VOY A ENOJAR DE VERDAD PATY!!!;2;CELOS
BLOG;Yo no sé para qué te maquillas tanto a mí me gustas así al natural. O QUIERES ESTAR ARREGLADA PARA ALGUIEN MAS?;2;CELOS
BLOG;YO NO SOY CELOSO PERO SI TE VEO CON OTRO VOY A PERDER EL CONTROL;2;CELOS
BLOG;Yo no soy celoso tu te imaginas cosas!! SIEMPRE EXAGERANDO!;2;CELOS
BLOG;Yo no soy celoso SOLO ESTOY CUIDANDO A MI MUJER Y AHORA ME DICES QUE ESTOY MAL NO?;2;CELOS
BLOG;Yo no soy celoso sólo me enojo si me dan motivos! POR QUE TIENES QUE SER TAN COQUETA??;2;CELOS
BLOG;Yo no soy celoso sólo si me dan motivos.;2;CELOS
BLOG;Yo no soy celoso te estás imaginando cosas tu alucinas;2;CELOS
VIDEO;Yo no soy celoso. Te estás imaginando cosas amor OTRO MENSAJE? DE QUIEN ES AH?;2;CELOS
BLOG;Yo no tendría que estar cuidandote si te dieras a respetar. ME TIENES HARTO SIEMRPE ESTÁS COQUETEANDO CON OTROS!;2;CELOS
BLOG;YO SE COMO PIENSAN LOS HOMBRES POR ESO TE PROTEJO TANTO TODOS SE QUIEREN APROVECHAR DE TI;2;CELOS
BLOG;YO SE QUE ME HAS SIDO INFIEL Y CON VARIOS! POR ESO TE CONTROLO TANTO! NO ME ESTOY IMAGINANDO NADA!;2;CELOS
BLOG;YO SOY HOMBRE AMOR! Y SE COMO SOMOS SOLO INTENTO PROTEGERTE PERO TU SOLO LO HACES MAS DIFICIL!!! ;2;CELOS
BLOG;YO SOY HOMBRE MARI! SE COMO PIENSAN! Y ESE AMIGO TUYO TE QUIERE EN SU CAMA! NO SOY PARANOICO SOLO TE ESTA ACECHANDO!;2;CELOS
BLOG;yo soy hombre preciosa se cómo son cuido lo mio. ME TIENES A MI! SUFCIENTE! NO NECESITAS NINGÚN AMIGO HOMBRE;2;CELOS
VIDEO;yo te vi! No te hagas la loca! Estabas riendote con el pata ese no soy estupido niña! Tienen algo! Algo entre ustedes!!!;2;CELOS
BLOG;YO TENGO QUE SER EL UNICO HOMBRE EN TU VIDA A LOS DEMAS BORRALOS DE FACEBOOK;2;CELOS
VIDEO;YO VI COMO LO MIRABAS! NO ME ESTOY IMAGINANDO NADA!! ALEJATE DE EL NO SOY CELOSO! SOLO TE CUIDO PERO TU NO LO AGRADECES!;2;CELOS
TWEET; Y tú eres una moneda de cambio que no vales ni un sol porque eres una mierda;3;INSULTOS_HUMILLACIONES
TWEET;@5KarenGR No mientas eres una falsa;3;INSULTOS_HUMILLACIONES
TWEET;@abigailacuna38 Eres puta o eres una sumisa perra;3;INSULTOS_HUMILLACIONES
TWEET;@adara_oficial Eres una falsa MAXIMA das vergüenza tus si que vas por abajoooooo;3;INSULTOS_HUMILLACIONES
TWEET;@Adriana1989sa Eres una diplomada con doctorado en PELOTUDEZ MAS TARADA IMPOSIBLE POBRE IMBECIL;3;INSULTOS_HUMILLACIONES
TWEET;@Cami_FloresO Y tu eres una ladrona y mas encima una tarada ??????;3;INSULTOS_HUMILLACIONES
TWEET;@CasadosRD Eres toda una perra como me gustan;3;INSULTOS_HUMILLACIONES
TWEET;@ClaudiaLopez Eres una falsa y mentirosa!!;3;INSULTOS_HUMILLACIONES
TWEET;@FastyDiossa Estela eres una falsa patetica y rastrera;3;INSULTOS_HUMILLACIONES
TWEET;@FerBetancourt9 Y tu eres una perra nomas por que si?;3;INSULTOS_HUMILLACIONES
TWEET;@geovanna_b perra!!! solo eres una vil vividora muerta de hambre!!!;3;INSULTOS_HUMILLACIONES
TWEET;@ghoficial @adara_oficial Eres una traicionerafalsamentirosa;3;INSULTOS_HUMILLACIONES
TWEET;@ghoficial Eres una falsa q m repugna ojalá y t largues la próxima semana;3;INSULTOS_HUMILLACIONES
TWEET;@ghoficial Eres una FALSA. Que decepcion mas grande;3;INSULTOS_HUMILLACIONES
TWEET;@ghoficial Falsa tú no quieres a nadie a ti misma eres una egocéntrica ??;3;INSULTOS_HUMILLACIONES
TWEET;@iSqxrxs Eres una perra bestia;3;INSULTOS_HUMILLACIONES
TWEET;@JeanineAnez @jguaido Eres una desgraciada perra;3;INSULTOS_HUMILLACIONES
TWEET;@JeanineAnez @soyfdelrincon Eres una perra dictadora;3;INSULTOS_HUMILLACIONES
TWEET;@JeanineAnez descarada no tienes vergüenza eres una Perra barata;3;INSULTOS_HUMILLACIONES
TWEET;@JeanineAnez Eres una perra puta mierda  pagaras muy caro;3;INSULTOS_HUMILLACIONES
TWEET;@JeanineAnez maldita perra mentirosa todo es tu responsabilidad tu eres una perra asesina y la vida te la va a cobrar;3;INSULTOS_HUMILLACIONES
TWEET;@KarolCariola Eres una perra hambrienta;3;INSULTOS_HUMILLACIONES
TWEET;@levyrincon Jajajajjaa Eres una maldita gallina una verdadera perra;3;INSULTOS_HUMILLACIONES
TWEET;@losthannies Eres una perra lo sabes no?;3;INSULTOS_HUMILLACIONES
TWEET;@manu10fcb JAJAJAJAJA ERES UNA MALDITA PERRA........;3;INSULTOS_HUMILLACIONES
TWEET;@MoisesRuizMend1 Eres una falsa eso es lo q eres;3;INSULTOS_HUMILLACIONES
TWEET;"@nayelisex21 Eres una perra sucia ????
Así me gusta que seas una perra con ganas de ser cogida ????";3;INSULTOS_HUMILLACIONES
TWEET;@pjsw6 Eres una perra caliente mi puta favorita te mamo las tetas amor;3;INSULTOS_HUMILLACIONES
TWEET;@pmigoya Eres una perra patética!!!;3;INSULTOS_HUMILLACIONES
TWEET;@RmzJuandario No me sorprende tú eres una perra;3;INSULTOS_HUMILLACIONES
TWEET;@Rubixsitxx Eres una perra bestia;3;INSULTOS_HUMILLACIONES
TWEET;@SofiCaffarena eres una maldita perra;3;INSULTOS_HUMILLACIONES
TWEET;@srta_ligome Eres una perra.....;3;INSULTOS_HUMILLACIONES
TWEET;@tuffiare @JeanineAnez Eres una PERRA!!!! GATA DE uSA;3;INSULTOS_HUMILLACIONES
TWEET;@vanebp19 Que rico te pones como una perra!! para cojerte con ese putivestido que traes mi amor me encantas eres una niña paradora de penes;3;INSULTOS_HUMILLACIONES
TWEET;@VickyDavilaH eres toda una prostituta prepago peor q las q vende su alma al diablo y dice ir a misa perra esta. https://t.co/4Pdv6FUocG;3;INSULTOS_HUMILLACIONES
TWEET;@YariCid Tu eres una perra sexy ??;3;INSULTOS_HUMILLACIONES
TWEET;@Zuanna_Sol Realmente eres una perra;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;“no sabes hacer nada bien esa carne parece un zapato tu no eres como mi madre”;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;A ti quién te va a querer? no se en que estaba pensando cuando empezamos a salir;3;INSULTOS_HUMILLACIONES
TWEET;Ahora te crees la hostia pero para mi no eres mas que una perra estupida;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Callate ya no me importan tus problemas;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Cállate a nadie le interesa lo que tienes que decir;3;INSULTOS_HUMILLACIONES
TWEET;Como una perra??? Y ese comentario?? Y eres una mujer?? Nada mas que decir. https://t.co/by74MbIlRf;3;INSULTOS_HUMILLACIONES
TWEET;Con que también eres una inútil tarada heeee @Claudiashein https://t.co/sSko8wLkFA;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;De que hablas? Ya te estas volviendo loca. Eso nunca pasó;3;INSULTOS_HUMILLACIONES
TWEET;Eras una perra bien hecha hoy también lo eres pero más buena onda ??;3;INSULTOS_HUMILLACIONES
VIDEO;ERES FEA COMO UN GRANO EN EL POTO! ;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;eres tan inutil que nadie te quiere;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Eres un asco yo no me casé con esas piernas;3;INSULTOS_HUMILLACIONES
VIDEO;ERES UNA CUALQUIERA! NO TE IMPORTA REGALAR EL CULO! REGALADA DE MIERDA!;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Eres una exagerada lucia yo nunca dije eso eres una loca;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Eres una exagerada ya callate la boca;3;INSULTOS_HUMILLACIONES
TWEET;eres una falsa y una auténtica envidiosa @sylvintxu19;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Eres una floja donde está mi comida? NI PARA COCINAR SIRVES;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;eres una gorda asquerosa deberia darte verguenza;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Eres una loca me llevaré a los niños para que estén a salvo lejos de ti;3;INSULTOS_HUMILLACIONES
TWEET;Eres una maldita escoria humana desgraciada mal parida pero tu tienes familia perra https://t.co/8fiQ5HniNe;3;INSULTOS_HUMILLACIONES
VIDEO;ERES UNA MALDITA REGALADA! NI PARA ESPOSA FIEL SIRVES! NO DA TU CABEZA PARA TANTO!;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;eres una mierda y nunca vas a cambiar;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Eres una molestia no sabes otra cosa que dar problemas;3;INSULTOS_HUMILLACIONES
TWEET;Eres una perra bien rica para aprovecharte ahora que estas sola;3;INSULTOS_HUMILLACIONES
TWEET;ERES UNA PERRA REGALADA! SOLO QUIERES SEXO A DONDE VAS!!;3;INSULTOS_HUMILLACIONES
VIDEO;ERES UNA PERRA!!! NO ME INTERESA LO QUE DIGAS! SIGUES SIENDO UNA PUTA SIN VALOR!;3;INSULTOS_HUMILLACIONES
TWEET;Eres una pinche perra resbalosa me cagas alv;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Es que no puedes ni tener la cena lista? Eres una inutil;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Ese no es mi problema tu verás qué haces;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Ese trabajo de porqueria no nos deja casi ni para comer y tu eres un gasto mas;3;INSULTOS_HUMILLACIONES
BLOG;Estás loca Alexandra te digo que no estuve con nadie! Estás imaginando cosas mejor vamos al psiquiatra. YA ESTAS LOCA!;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Flaca de mierda debi haberme casado con la vecina esta mas buena que tu;3;INSULTOS_HUMILLACIONES
TWEET;Eres una falsa una desleal y no tienes integridad  #GHVIPLimite10 https://t.co/WDhRksJ264;3;INSULTOS_HUMILLACIONES
BLOG;IGUAL ERES UNA LOCA! DE QUÉ ME SIRVEES TU Y DE QUÉ ME SIRVE TU OPINIÓN!!;3;INSULTOS_HUMILLACIONES
TWEET;INFELIZ TE VAS A QUEDAR! ERES UNA MIERDA! NO LE SIRVES A NADIE! ERES POCA COSA!;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;maldita inutil ojala no estuvieras viva;3;INSULTOS_HUMILLACIONES
TWEET;Me gustan mucho tus intimidades estas muy buena perra linda eres una hembra calentona me dejas muy caliente;3;INSULTOS_HUMILLACIONES
VIDEO;ME HACES PERDER EL JUICIO! ERES DESESPERANTE TREMENDA EXAGERADA!;3;INSULTOS_HUMILLACIONES
TWEET;me tienes que respetar tu eres una perra no vales para nada;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Me vale lo que tengas que decir al respecto;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;mi familia es mejor que la tuya tienes suerte que me haya casado contigo;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Nadie te va a creer quien le creeria a una estupida como tu?;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;No entiendo porqué te molesta tanto esa tontería ya no quiero hablar de eso;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;No eres capaz de conseguir nada que suerte la tuya de que estás conmigo;3;INSULTOS_HUMILLACIONES
BLOG;NO ERES NADA NO SABES HACER NADA SIN MI TE VAS A MORIR;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;No es como dices siempre lo enriedas todo;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;No me da la gana de escucharte SI DICES CADA IDIOTEZ! NO ME IMPORTA SI TE MUERES!;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;No me hagas renegar traeme un sandwich;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;No me importa tu opinión es irrelevante POR QUE ERES ESTÚPIDA!;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;No me importan tus tonterías tu verás cómo te las arreglas;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;No quiero discutir ya dejalo estúpida;3;INSULTOS_HUMILLACIONES
BLOG;No sabes hacer nada;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;no sabes nada lo mejor es que no opines;3;INSULTOS_HUMILLACIONES
VIDEO;NO SIRVES MAS QUE PARA LA COCINA! Y TU QUIERES VENIR A DECIR A MI QUÉ HACER? NO JODAS LIZ VE Y HAZME UN SANDWICH;3;INSULTOS_HUMILLACIONES
TWEET;NO SIRVES NI PARA CACHAR! MI EX LO HACIA MAS RICO!;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;no sirves para nada a donde vas a ir si no estas conmigo? NADIE QUIERE A UNA ESTÚPIDA DE MIERDA!;3;INSULTOS_HUMILLACIONES
TWEET;No te des baños de pureza cuando eres una perra ???;3;INSULTOS_HUMILLACIONES
TWEET;Nunca más te voy a creer falsaaaaa que eres una falsa traicionera hipócrita desleal etc... Por favor no puedo con tanta mierda;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;que harias sin mi? Que seria de tu vida? Menos mal que estoy aqui para cuidarte de esos que solo se quieren aprovechar;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Qué vas a hacer tu sin mi?;3;INSULTOS_HUMILLACIONES
BLOG;Se te ve gorda gordísima! Pareces un cerdo!!;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Si estás hecha una vaca. Donde está la mujer de la que me enamoré?;3;INSULTOS_HUMILLACIONES
VIDEO;SIEMPRE ESTÁS QUERIENDO PELEAR LOCA!!! NO SE PUEDE VIVIR TRANQUILO CONTIGO!!;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Siempre lo arruinas todo EXAGERADA DE MIERDA NO SE PUEDE NI HABLAR CONTIGO! LOCA!;3;INSULTOS_HUMILLACIONES
TWEET;Sin mi no eres nadie metetelo en la cabeza;3;INSULTOS_HUMILLACIONES
PAGINAS_APOYO_PSICOLOGICO;sin mi no eres nadie! No te das cuenta? ;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Sin mí no eres nadie. BABOSA NO SIRVES PARA NADA!;3;INSULTOS_HUMILLACIONES
TWEET;sin vergüenza a la puta calleojalá sufras fuera todo lo que t mereces vas a llorar como una perralo que eres;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Solita te metiste en esto y solita lo arreglas no soy tu papi;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Te estas volviendo loca eso nunca pasó;3;INSULTOS_HUMILLACIONES
BLOG;Te has puesto gorda  ¿eh? Hay que comer menos me das asco! Yo no me casé con estos rollos!;3;INSULTOS_HUMILLACIONES
BLOG;Tienes que darme el gusto en la cama. Es tu deber solo para eso sirves mierda;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Todo lo haces mal! ES UNA VERGÜENZA SER ALGO TUYO! QUE ASCO Y PENA ME DAS!;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;trabajar es cosa de hombres vaya a cocinar;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;tu no eres nada sin mi que no se te olvide;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;tu no puedes trabajar solo eres una mujercita;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Tu que vas a saber de eso? Eres una burra;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;Tú que vas a saber estúpida TREMENDA IDIOTA! .I.;3;INSULTOS_HUMILLACIONES
PÁGINA WEB DE APOYO PSICOLÓGICO;tus ideas siempre son tontas;3;INSULTOS_HUMILLACIONES
